message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.914077309";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.909841971";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.898469664";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.898337542";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.894338748";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.882668780";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.881812408";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.877707557";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.867082778";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.866154222";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.862083557";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.850536522";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.850512459";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.846460734";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.834833357";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.833917266";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.829769802";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.818327770";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.818330127";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.814144501";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.801922462";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.801917018";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.797645512";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.786701841";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.786628157";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.781281610";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.770442545";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.770154224";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.765985114";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.755001219";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.754584158";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.750520358";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.738312767";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.737979041";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.733839880";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.722736638";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.722352664";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.718257329";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.707035854";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.705779385";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.701685355";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.690405463";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.690206320";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.686183273";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.673974263";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.673715511";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.669779086";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.658650891";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.658257478";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.653348382";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.642157783";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.641777340";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.637781960";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.626624330";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.626149163";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.622165393";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.610986884";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.610468242";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.605586474";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.594333056";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.593932629";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.590089990";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.578949653";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.578395012";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.573680672";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.562449088";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.561720781";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.558033704";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.546955996";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.546141153";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.541443800";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.530501168";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.530416049";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.525915514";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.514800842";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.513884614";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.510257643";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.498307908";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.498234708";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.494440704";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.482729534";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.482691339";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.477845594";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.467070868";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.466111773";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.462316115";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.450477495";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.450465222";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.445779146";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.434841571";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.433908320";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.430176629";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.418361912";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.418322697";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.413708920";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.402843977";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.401856456";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.397416115";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.386609897";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.386418966";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.382148221";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.370234395";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.369951427";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.365666936";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.354666222";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.354355952";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.350114239";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.339055594";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.337724578";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.333455608";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.322500624";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.322144075";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.317916728";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.305969260";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.305671980";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.301596141";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.290654504";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.290269587";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.285984060";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.274747810";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.274176509";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.270297972";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.258600510";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.258058594";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.253632212";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.242727985";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.242405428";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.237916316";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.227004214";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.225745809";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.222181016";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.210290885";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.210113013";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139862.206478152";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139862.194545976";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139862.194367216";"./src/turtle.cpp:update:260"
